715777	33618
10658	504992
477702	766105
763355	317191
13600	227135
451493	122076
206763	525075
411314	576500
808440	389833
448164	109095
679258	718421
808441	406494
791336	492322
536205	766104
913037	333347
20963	546400
33606	429212
75929	356677
481041	351422
579380	179114
362245	490164
507056	400096
203273	521774
23442	298828
373817	679972
407118	85919
250465	160761
915944	886132
359151	160700
888320	400518
593769	826576
696949	660676
85918	164336
808443	34110
596968	455974
882830	700404
891438	394984
436777	854247
110007	625386
874613	154120
647918	470476
507062	419069
4475	652616
421978	28368
17148	431975
715777	864157
74561	854241
328855	334684
332138	153136
63720	558689
920154	764215
71278	812493
55034	515880
654068	752700
486409	406494
753791	322893
298865	507628
596963	860336
164331	358898
302337	809504
710535	267349
766550	19126
148819	891440
481040	536137
932661	579329
101652	433427
143769	436770
877781	342200
169492	261978
766550	188180
343711	363773
760469	822330
241469	55037
847135	455974
932663	510352
568408	347163
749617	289534
854152	722229
241472	781585
273440	113963
622147	166641
471719	555202
277609	558848
139105	30038
100025	787038
421977	112479
362245	942086
225908	891434
230672	629499
492335	672232
525066	477655
735487	176724
10242	337752
919059	347169
392285	362246
565114	517198
481034	9265
400518	112479
850217	913174
69915	230672
924161	477596
123416	20960
877785	648931
317194	478473
650997	407124
679239	442318
126413	933773
373832	515880
123410	877779
455748	548707
188180	593723
225904	343655
421970	823425
891441	142127
46915	388898
929606	227141
343724	604942
619148	810491
565114	421978
148817	459818
447943	756667
682391	672232
486409	710537
317180	481032
273440	423398
183943	436766
661937	276419
525066	157403
924161	317192
466255	28368
328873	711641
298866	130614
639542	291778
622130	138137
133266	418575
514472	887617
455661	839493
268560	708065
902048	766545
66158	127343
412680	13618
113960	791323
869074	760469
287256	565109
288684	907305
191586	206778
400518	724644
206778	248931
287256	192645
110007	265250
877787	869132
377342	137788
593779	331215
661937	672259
475548	596961
882830	511502
129636	474132
203477	283655
808448	864157
724632	911763
241472	42304
195089	254249
421977	724644
253320	191596
481032	611308
882830	525075
636449	865243
129608	298815
683451	529830
253335	196244
122076	881698
654070	847122
10647	651823
780497	579383
403780	802302
373892	83211
891433	533113
241458	822327
780504	9214
836405	329754
579365	129580
1806	290002
13600	28368
752696	905240
13618	668188
721371	669278
241474	25829
418622	102866
743974	766545
708	455851
148817	648943
117568	36469
718421	728602
400518	400518
791315	451504
317196	798535
317202	220753
442244	670288
43173	819161
302366	291953
303509	936490
874628	760163
188180	356677
185337	168419
302358	226452
693121	521753
313810	115759
902063	834046
874632	141557
891433	703254
940355	441055
362247	351781
850217	576433
237817	259316
447943	306859
277609	327091
451256	503508
636464	385318
752705	793877
587856	525072
525073	704288
496870	791328
107533	181424
559188	206763
160772	156653
749622	312169
347166	636426
915933	370242
766545	724633
596963	28368
4480	854302
256675	921082
358941	462982
203477	317204
492275	68146
565103	521046
237817	33618
302337	272018
343730	587056
608081	366616
302365	752695
647918	342907
654068	317191
190262	302365
373817	47407
492335	671827
481037	164341
607956	268571
430282	133919
902049	735477
847136	534254
126413	134448
85918	195094
554091	497558
317204	596938
20965	407124
225906	710537
343692	141584
672085	720848
915933	761210
253315	777413
430282	593157
366412	455636
687459	710530
139093	36469
808443	877775
82161	575956
317202	29639
49983	784653
69569	280425
69569	411497
373889	454273
55034	612472
554089	93248
412678	502546
265250	122076
400518	495708
160753	636449
752699	155942
436769	142127
292839	340612
715808	101649
206764	693872
565088	537924
707	738695
195091	4471
785641	455751
492338	351660
608081	53788
459818	248589
651010	760469
433408	104333
763354	418589
370526	91638
126413	891441
836405	98047
400518	615565
106085	836411
133274	664903
106085	49979
161306	451504
850217	362246
919050	186754
736248	189065
896531	806920
113963	356810
915937	276438
343705	1649
827503	697495
373892	272018
55037	847093
459818	724633
459818	290002
885398	333424
654067	734233
714402	281445
366673	655214
679230	877784
661937	724644
608068	599104
188186	473103
791315	752702
611311	434326
85914	336660
486406	58312
298865	29639
302365	674622
462993	37117
195091	470520
529035	822327
521782	249609
679230	622154
196231	42974
359151	384263
805291	127343
805292	4471
418622	483642
154554	672276
362245	470667
219497	79317
521769	483176
343722	735462
186754	682411
565111	55037
791323	173746
481037	539515
808434	20960
59356	840687
481034	291694
133269	28368
507049	455960
608079	101582
121894	129616
780500	840429
874628	119463
582609	151091
423130	672276
565103	226452
82160	780510
203471	459818
550883	373854
206762	877775
436776	467401
579380	745254
885398	615270
176124	901997
554079	780500
639640	707232
679230	33618
718421	877784
295696	43244
855394	854298
106085	769636
403785	508046
805291	332132
485218	245759
808435	283697
521774	507046
332138	66159
412678	742691
126647	558068
819155	770584
74561	235846
899121	568408
902043	493252
615286	299420
905249	586877
110007	4472
185337	321174
225906	226452
206744	570580
407127	332132
757899	117575
707	492300
867829	464694
400518	324575
343704	9210
331215	507839
735482	106403
206778	507839
214696	892510
622146	746240
49979	101649
94673	332119
940355	407120
113940	615565
822327	332132
343705	532944
20960	809504
864157	755207
225907	104678
20957	83169
579375	808445
139100	30048
268571	554536
292252	669088
629354	923066
785639	139100
795575	526193
882830	450675
321422	524792
481037	313755
929606	539512
85915	352127
459818	767644
565088	822300
13600	20225
164341	113902
636459	88522
126413	126413
477714	880088
245763	942229
433408	895537
253339	892519
919051	672232
492343	155943
400518	567763
756567	686174
107538	195011
66155	497950
622147	672406
20961	568410
661954	349973
752700	4471
899121	877886
433408	875442
170077	840427
117568	148817
496872	9460
477722	501189
462993	923363
377342	615391
241466	14788
292834	672674
492326	168908
679230	679257
188180	756868
805308	703801
241472	140374
343704	433427
347167	173981
56435	787964
262396	266711
718421	672232
466263	306857
164331	179649
358922	756667
707294	351795
679230	639640
66159	44922
718421	331215
302365	290002
80426	36493
496873	496873
176124	119855
199311	295686
331215	929606
331215	272018
882835	808438
46915	247271
317204	473103
731197	714511
245763	126043
579371	738695
66179	675097
37387	37387
510351	577241
206763	317192
752704	619282
462979	799260
463004	77313
66158	845865
724642	392283
608079	754799
13598	810907
507056	234097
46493	332137
347171	406494
101659	179655
462992	847093
191589	809504
521782	362246
840427	421326
317180	421978
463004	495482
808436	860336
332138	5726
433402	313755
358933	742869
106085	168970
481040	451493
682411	609864
847136	511534
874630	558888
622156	470520
358943	798523
49983	195094
225906	370461
714396	608076
129608	780506
636182	662691
49983	565062
373889	261027
122076	151615
596963	306381
176124	548509
176570	41175
433406	312169
33618	421326
919059	78820
347168	272018
525075	639643
877777	41791
117568	101649
358930	864157
265250	140374
180953	824827
885398	317192
113960	317191
664903	582609
481040	492301
268570	129593
489153	151615
20965	347166
459818	629631
302365	668188
481041	501189
492275	749385
20960	421978
139104	822746
66174	71278
473103	470520
579377	483176
715808	715808
924157	902493
477714	199483
850240	492333
929592	738695
608068	481040
808441	648090
554084	309143
117573	480399
370581	352127
106085	536181
485175	121914
407123	195085
106085	328854
317191	672232
466176	381885
153114	490137
515841	237813
455661	371917
122076	230366
118490	158486
200639	495717
170077	351605
707296	298086
343745	840456
392284	919055
579380	296444
636464	168687
707301	696348
836411	256675
145312	929595
629353	347163
29756	629631
625386	643850
569542	487755
188186	583680
582578	358264
206779	455974
164331	298807
600995	79903
173719	313775
283725	742953
161306	650419
418617	82121
687457	200639
827503	164332
799681	545049
200639	388914
48825	724644
42974	859804
587856	222361
110007	639640
679255	311378
298880	202556
313810	455082
919050	672232
433408	568409
129606	209727
49963	867843
72901	888269
199311	658049
302358	176147
611310	20225
791336	561554
347167	385849
442245	77313
94684	384263
113960	904987
82168	123455
766550	315683
225909	377332
237765	237765
206744	138139
164337	396587
225859	780500
80426	871046
593763	742686
902063	13182
608081	568408
907721	686283
777388	891441
763352	363490
203477	393712
276218	650417
761224	922983
495711	812515
117576	668187
850217	700614
176124	289471
885398	919055
397176	654074
117576	151615
696949	412675
766550	525075
328880	885398
616513	499816
139093	417066
913037	659442
85918	135230
188180	412744
752703	268515
362247	195094
388935	594664
377345	549716
582615	235684
794454	317204
525073	339050
403800	593711
854152	174579
403799	668608
195092	672232
222313	280031
343745	82186
596963	752701
259430	568410
629353	731206
347167	840554
211657	10004
412672	592276
117575	168908
265250	672232
608086	901996
877779	411643
485175	377332
710530	752695
696949	905247
66163	559326
110007	800985
183943	222700
710530	483626
347163	153360
10242	830966
245762	411441
447943	436770
302365	122076
283725	351790
696343	4471
433402	436777
459814	907732
596962	397312
625387	489153
696949	436777
382959	418642
34640	774388
20957	822330
462982	145328
766553	332137
317191	503508
481040	448228
924161	241466
590647	486486
110007	440989
492275	494033
704288	426258
596960	153329
358911	808438
20963	861011
110007	348417
331215	603621
696346	525075
481037	808437
85912	42100
117573	74622
176217	98090
651010	745274
833243	29053
593769	654126
507049	358863
241466	4471
481031	106265
492338	501158
317202	13788
433402	223367
780502	405727
210441	788455
348409	110007
382959	74412
550902	703916
559189	412675
206740	540093
529035	9440
696949	707235
864157	33579
626483	43244
347163	930398
874613	919051
654074	28368
140526	237826
539515	738697
554089	788441
328880	317191
442244	408544
306383	137627
611308	184258
17153	190262
176205	712258
195087	436770
636464	324933
358941	333342
20961	28368
735504	915939
280435	724644
902038	819120
53788	188180
604935	847978
191589	4471
228951	17112
1806	33538
139100	812402
66160	507839
436770	290002
586570	586570
902063	521753
292834	230571
462979	766548
579371	164342
752700	489160
373885	30914
225908	13618
62681	672232
129608	230672
222396	647
50320	260690
855394	367867
20953	720247
482157	436779
565114	598072
377332	41175
711630	582609
140374	629463
55034	473103
317202	238874
145331	421977
179653	568410
710540	85904
36120	672406
277599	358933
785641	567763
687459	470830
29816	227135
328872	440878
679258	318392
777406	466254
23442	752696
191589	319955
317194	142127
253335	601123
123416	598072
179654	612471
280428	153329
766550	682411
373817	419413
110007	459814
489153	852832
133266	101652
819153	472968
724633	78987
576321	459372
888320	279279
306371	412672
851365	94259
625389	798535
777392	813536
358922	366426
915934	94259
629354	660950
808440	854302
20961	411651
343704	358941
785639	847136
485009	183296
593795	95745
919053	724015
65854	252118
462979	112479
377336	877784
855404	891441
582585	432815
808448	483176
412672	9697
37379	473103
113940	43244
358941	579378
277599	882471
283734	306381
256676	672232
629354	306596
90327	140374
766550	261978
298861	169157
596961	332132
377348	492343
94684	188180
608076	495716
492343	331215
179654	593723
707294	418599
253315	436770
256676	317191
183943	294208
661937	936700
679230	517198
107540	214951
191596	230173
836403	4471
777408	42403
101649	836411
403798	661578
752704	672232
377345	700404
222392	396372
287256	233705
510356	579341
550902	299860
913037	592276
507070	724643
82113	351790
17031	337735
579375	33606
66160	206778
66159	433417
332130	598722
683454	49970
268574	117581
707289	843760
183220	222700
777413	362751
261036	311515
106416	317188
206750	774388
101376	142733
625385	502550
412680	502546
593798	347163
237791	4990
625386	55037
940355	810907
711630	242678
229240	590632
718421	154650
466263	405727
795580	228951
297508	230289
766546	590788
808438	237765
611309	693083
593779	168482
94684	226452
129616	648943
507056	284692
596963	654074
481032	877786
370581	385710
418631	565071
640776	795575
72901	168908
317180	317180
4473	868128
433420	658577
412678	195094
655207	160700
17148	471770
442244	869119
672085	440875
625386	485187
766550	90625
749622	558850
902049	566092
153139	755207
129632	830227
608068	101582
704288	6545
37379	352127
696949	647934
436778	421326
554086	470520
707301	840384
913037	268521
462984	763364
17160	401496
403654	261042
495271	912711
738698	290002
596962	4471
559189	451504
836403	104077
661937	250064
808437	470520
113957	170115
56701	351420
176124	608036
760469	838900
777413	457092
265250	536137
160762	30038
436776	133280
297508	306381
33588	321191
738694	932665
794456	306381
85904	157402
388914	272018
71124	743557
268583	628060
382959	475502
486406	471756
388935	661954
237791	819100
222313	341307
328873	517198
407127	860336
206763	672232
877779	639643
139104	617799
729908	38688
869074	49927
85918	668188
738698	4471
253315	877775
237791	738694
654064	682411
436768	760469
808437	473103
629354	42183
388926	189065
433417	22154
237804	309143
373892	88287
268571	689788
69572	915915
823421	478246
412672	896630
433424	98086
20958	654074
237822	370586
462993	767016
536183	679230
82175	331273
724638	184099
352843	85919
113963	808438
407123	470520
228951	601123
477702	753300
82186	693140
231557	486486
117576	214799
347168	302337
56435	703890
203471	306381
358933	750068
463004	877886
206737	242620
206737	841373
370581	668188
729908	423134
237817	749550
735487	70008
521793	798631
877778	935112
259430	654074
33618	436779
529055	380927
98126	511517
180953	22154
749622	433347
791324	333342
662859	351422
13600	137876
222392	411643
145312	654072
910455	590647
303509	17731
317204	710537
343711	426231
565095	271263
924158	924158
421970	112479
679234	665838
466161	272018
780504	13598
1806	377343
777408	9210
297508	656680
317202	923160
902043	877775
82065	310145
347171	117576
17152	350827
85914	351781
847135	401623
418617	780500
696949	451504
466259	589239
929600	411651
679230	604568
241474	153609
20962	272018
492319	102866
596962	441055
724638	289993
888348	381885
414105	160761
611310	74125
622156	593798
593779	877784
317200	377338
373892	166677
447943	827574
507037	49979
206778	191541
525075	195091
129616	536137
38980	9444
936473	784345
833239	643490
4473	611310
82186	635
133266	49906
555203	24007
317180	800985
536183	318392
253326	195094
436769	214933
735481	643979
228951	615423
298876	545040
82168	148817
195089	752125
106085	98118
707296	503508
919050	317191
477702	470520
241460	13618
129636	615444
507065	907305
582609	332132
30048	823425
225908	718426
492319	613449
102874	752704
129616	433384
421976	351781
664923	846521
780504	90480
268573	530443
61386	620652
915955	639643
317192	261243
729902	477596
794454	470520
813536	272020
20960	800985
507065	272018
827503	672276
805291	49929
813536	470520
629354	643833
418640	195094
164332	554655
237832	280435
225910	672232
203477	459814
418640	470520
20953	533259
418631	593749
106085	137802
929610	457092
403791	414105
707301	272018
302366	504086
536205	313820
743974	574946
780506	625393
808436	672232
82065	464717
682391	317191
188186	470520
888320	85920
113961	66126
582607	41175
915955	443952
940355	4471
388918	843729
486406	770783
75929	794425
847136	102866
654066	567763
328873	710532
328873	593779
2653	798523
622130	366538
774388	443952
382959	701750
629354	558046
799681	760469
913037	485016
593785	629631
421970	714511
388930	472968
669292	160761
59736	248931
191589	272020
241474	139170
66160	679257
698	443952
4473	672232
154554	183943
421970	625387
421973	426348
459818	752695
651007	459818
459818	85919
148823	336339
436774	289993
724642	451493
23302	58439
85920	654074
273440	237103
915944	659407
82168	101649
56435	333936
486409	654805
661954	672232
907721	199848
343724	917606
937750	937750
317204	854247
241472	633509
625388	18046
418640	766105
59736	742869
654064	304941
117576	710543
225910	188341
555203	639643
847136	700289
188180	545049
328873	331215
593767	366587
611314	377336
388918	284368
766549	826493
113954	661504
780506	351781
179655	307324
332130	470520
459818	33538
347164	877777
682411	672232
185337	470520
565100	481031
763364	648943
154552	749625
608076	752286
539518	377342
400518	322395
550908	101037
317199	250234
639640	742691
836405	724644
247195	400516
110007	44922
412680	459814
608068	527263
616513	101652
1806	140374
196239	572347
317192	918125
808438	836411
874631	114811
813536	654072
148823	700418
766553	295847
539517	436769
110007	49979
107533	372736
919057	78820
322765	30038
373889	568408
160772	484582
332138	826576
50083	298807
455661	785636
466263	864157
696347	567763
94684	412744
616513	133267
915933	136706
362245	809504
808440	168908
604935	33538
328865	370239
195094	470520
176124	206699
347166	166295
922817	76004
559189	752702
347171	389833
145328	534895
137802	654074
489153	529354
110007	466264
397178	283737
59356	351795
654064	780497
400518	400516
241458	782573
735503	833236
176215	840427
49963	707298
241474	752702
525066	701203
183943	24007
50320	536137
164336	877782
56435	444642
110007	760469
451493	724633
608075	858202
283736	43244
49963	403654
17152	236417
932657	358898
477695	317190
336505	426750
392282	226452
462993	532775
550895	379668
195094	891441
749620	145281
333333	440989
650999	747383
241468	117576
679230	897864
82065	141558
328872	276231
668192	317192
188180	370734
679230	865243
625358	475548
485009	288391
421977	272018
492319	179652
707299	693140
69915	407123
507049	54281
738695	810450
74009	206778
636449	237765
940355	122076
66179	278950
179656	122076
785636	361588
579375	587898
41983	529276
388914	4471
407122	809504
902069	485103
639643	226452
902049	222380
471719	246032
412678	470520
418622	670288
735481	572547
622135	251992
696949	126413
49979	237782
370526	545083
20961	504949
707296	13600
785641	164340
292834	709598
569542	488234
195094	567763
4473	74125
179649	752700
328855	824685
332137	749625
222392	493300
664923	188180
495711	28368
358911	636396
75929	620992
808438	654066
196242	196242
507070	33618
864157	640094
168482	672232
661937	714237
82168	129616
110007	526196
739836	180815
822327	822330
525075	860416
13618	780500
370581	774387
268570	317199
645080	553289
172910	94673
808436	654074
929606	256659
107533	168857
298861	660676
373817	284600
827503	555198
919050	272018
85916	217268
117570	812515
929573	639642
101659	406494
655218	529065
283722	433366
225859	670724
791328	179656
855394	9444
23442	740800
392284	87153
277603	812438
899121	455068
403799	50876
550883	660682
896531	261978
188180	34110
679251	266149
412672	575952
636449	867827
302358	672232
462993	539511
110007	738694
328876	332137
510333	568410
568410	822330
20965	784653
485175	485218
644524	511557
33596	127343
625393	877782
462992	426348
33611	833194
412680	470520
507049	765979
20957	672232
82172	164336
317202	384962
636456	342412
932661	195094
71124	195156
317190	477695
160746	527718
183943	102866
492338	761210
168482	158890
833203	662683
49308	599535
929585	421976
819155	629462
855403	70008
82168	715808
59736	530026
82160	272018
582578	643937
878838	921493
58303	899275
59735	768517
241460	321561
430282	525072
182288	923201
313821	665345
15078	507833
597835	611310
794452	672232
49308	155943
373893	58487
291469	188341
559196	752702
373885	116808
380057	78820
515841	173746
421978	20958
625386	731194
176124	641817
107538	9281
160761	4471
225902	752701
59735	85918
427535	808438
679252	13055
237819	135635
123404	188179
403791	459818
317200	454273
919050	650962
82161	46072
245762	679705
225909	362246
317190	52785
117575	55037
85918	880268
259430	332132
929603	331215
738700	377345
129617	493308
176215	358922
292831	654066
593669	379910
211957	792541
492319	766545
101376	246032
347166	707231
17167	381895
66174	693872
907721	762545
707296	672232
847136	865245
245762	686180
195088	925703
651007	911777
101649	290002
625351	188186
760469	639643
129619	230672
877786	654074
840427	433417
619148	111865
348401	20225
808435	756667
110007	780500
247196	331215
711	424165
336347	57700
15078	819160
704288	95941
117568	256675
636464	287256
362245	184258
448158	429549
129608	317188
771745	188180
306371	490137
579369	672405
10658	333342
333431	630269
864157	921493
101652	222315
176649	710531
913037	118746
253320	31134
683454	547775
482155	43244
559188	808438
861037	532793
37379	407124
885398	770437
400518	34627
78820	4471
940355	290002
94684	639643
596938	4471
489150	102866
291472	191596
195085	195094
336453	4990
403785	843098
228951	660676
507049	36493
283733	259285
451493	37392
664903	809504
907721	115872
757899	700418
98086	688629
49957	508046
82160	9281
348409	836411
66163	756812
582578	69926
596970	143031
328873	568408
235684	179649
932665	4471
827503	321174
622162	459958
593669	349770
64253	141779
822333	701203
724642	529354
696347	724644
133280	151615
777406	272018
107540	153265
679230	377336
69923	574946
724632	731197
795575	417066
579375	182393
225904	809504
160758	79303
322765	863315
370461	186649
418640	317198
924150	160761
915933	403796
924150	148817
863780	153329
902043	317191
377336	106403
847136	98603
107538	107538
661954	700418
436777	470520
402374	622084
106085	667583
877786	629463
17167	133919
593779	877787
625387	485187
20962	302359
55037	459808
521772	422463
805291	366176
160758	49927
265250	256675
593767	90672
46915	176189
219497	763364
237826	738693
333344	590647
237831	172489
664933	679230
459818	42085
414105	113963
919050	122142
101376	77556
596962	455752
322852	907695
283707	583673
735482	601123
899121	309152
436774	349973
253326	478246
107538	337735
664933	220115
738695	319454
780497	14719
176219	76004
813536	378526
735504	470520
91829	836403
481037	481035
593795	804780
188180	911766
707289	34110
237817	199320
328873	672232
554082	20958
766549	41175
861037	803108
861024	74412
735482	117576
343692	769035
110007	49313
191607	633004
206737	58487
611314	812233
808435	827574
710542	634355
710531	302337
33613	195088
582615	654068
69919	347163
117568	919051
277609	553854
650997	351781
13600	889155
407123	452958
4480	822332
106085	668190
462988	347163
753791	76004
317198	317188
550892	467385
682414	459814
176649	912714
929573	93248
855403	331215
785639	225910
